District,Year,Month,Lat,Lon,Rainfall_mm,DMI,ONI,MJO_Phase,MJO_Amp
Bengaluru Urban,2020,9,12.97,77.59,216.46252361685038,-0.189,-0.85,4.166666666666667,1.1078213236666665
Bengaluru Urban,2020,10,12.97,77.59,216.11327348649502,0.074,-1.12,5.032258064516129,1.8443815480645163
Bengaluru Urban,2020,11,12.97,77.59,88.91141700744629,0.02,-1.2,4.533333333333333,1.0659901883333334
Bengaluru Urban,2020,12,12.97,77.59,16.35166722536087,0.031,-1.08,4.709677419354839,0.8462182629741936
Bengaluru Urban,2021,1,12.97,77.59,19.527780517935753,0.051,-0.91,4.483870967741935,1.3812992767741936
Bengaluru Urban,2021,2,12.97,77.59,11.156525611877441,0.243,-0.79,6.357142857142857,1.7109776275000002
Bengaluru Urban,2021,3,12.97,77.59,0.0,0.267,-0.71,4.032258064516129,1.1486161170967741
Bengaluru Urban,2021,4,12.97,77.59,66.15912392735481,0.25,-0.55,6.7,2.1312086966666666
Bengaluru Urban,2021,5,12.97,77.59,119.4751041084528,0.009,-0.39,3.6451612903225805,1.6188268058064517
Bengaluru Urban,2021,6,12.97,77.59,113.93024207651615,-0.002,-0.3,3.033333333333333,1.2543668813333333
Bengaluru Urban,2021,7,12.97,77.59,193.65062441676855,-0.229,-0.35,4.193548387096774,1.2697446645161292
Bengaluru Urban,2021,8,12.97,77.59,101.35947552323341,-0.099,-0.45,3.0,1.3328496390322582
Bengaluru Urban,2021,9,12.97,77.59,160.08218623697758,-0.058,-0.63,3.4,1.16716908
Bengaluru Urban,2021,10,12.97,77.59,356.47644677758217,-0.091,-0.76,3.5161290322580645,1.1958632022580646
Bengaluru Urban,2021,11,12.97,77.59,248.17229536175728,0.069,-0.91,3.7333333333333334,1.0642061103333333
Bengaluru Urban,2021,12,12.97,77.59,6.0599954426288605,-0.12,-0.87,6.451612903225806,2.068191648387097
Bengaluru Urban,2022,1,12.97,77.59,3.554007053375244,-0.056,-0.82,6.838709677419355,1.1541269361290323
Bengaluru Urban,2022,2,12.97,77.59,0.0,-0.082,-0.79,3.142857142857143,1.2939472457142858
Bengaluru Urban,2022,3,12.97,77.59,9.500568330287933,-0.093,-0.86,3.064516129032258,1.0719917463806452
Bengaluru Urban,2022,4,12.97,77.59,85.29317808151245,-0.068,-0.95,3.5,0.6809799073333332
Bengaluru Urban,2022,5,12.97,77.59,310.82297110557556,-0.122,-0.9,4.67741935483871,1.2369349422580647
Bengaluru Urban,2022,6,12.97,77.59,243.2552330493927,-0.335,-0.78,2.7333333333333334,1.7460144566666667
Bengaluru Urban,2022,7,12.97,77.59,151.40767534077168,-0.195,-0.76,3.096774193548387,0.9906527754838709
Bengaluru Urban,2022,8,12.97,77.59,388.9392122477293,-0.246,-0.87,3.3870967741935485,0.9623516609677419
Bengaluru Urban,2022,9,12.97,77.59,322.86554834246635,-0.322,-0.97,4.566666666666666,0.45954351401
Bengaluru Urban,2022,10,12.97,77.59,297.43480130285025,-0.691,-0.94,5.387096774193548,1.5040083503225805
Bengaluru Urban,2022,11,12.97,77.59,59.32555377483368,-0.269,-0.85,5.966666666666667,1.2876559716666667
Bengaluru Urban,2022,12,12.97,77.59,73.15082892775536,-0.091,-0.71,4.161290322580645,1.0273198254935483
Bengaluru Urban,2023,1,12.97,77.59,0.0,0.11,-0.54,5.32258064516129,1.3139867793548388
Bengaluru Urban,2023,2,12.97,77.59,0.0,0.157,-0.29,5.571428571428571,1.642928577857143
Bengaluru Urban,2023,3,12.97,77.59,21.05214850604534,0.414,-0.02,4.548387096774194,2.51316421
Bengaluru Urban,2023,4,12.97,77.59,46.80766808241606,0.56,0.27,5.133333333333334,1.690960304
Bengaluru Urban,2023,5,12.97,77.59,217.9724027365446,0.443,0.57,6.064516129032258,1.6563232422580645
Bengaluru Urban,2023,6,12.97,77.59,108.1033964753151,0.665,0.84,3.066666666666667,1.1452140906
Bengaluru Urban,2023,7,12.97,77.59,97.79657889157534,0.498,1.12,4.225806451612903,0.7976125261290323
Bengaluru Urban,2023,8,12.97,77.59,15.55915579944849,0.826,1.37,6.32258064516129,0.9138732870967742
Bengaluru Urban,2023,9,12.97,77.59,201.5459853000939,0.946,1.6,3.533333333333333,0.8482362092433333
Bengaluru Urban,2023,10,12.97,77.59,91.90574169158936,0.804,1.83,4.419354838709677,1.3481443029032258
Bengaluru Urban,2023,11,12.97,77.59,90.70511070638895,0.92,1.99,3.3,1.3793660156666665
Bengaluru Urban,2023,12,12.97,77.59,1.9071420580148697,0.852,2.06,4.193548387096774,1.5088745183870966
Bengaluru Rural,2000,1,13.28,77.55,0.0,-0.125,-1.66,3.7096774193548385,0.6000893251612903
Bengaluru Rural,2000,2,13.28,77.55,46.18607957661152,-0.009,-1.41,3.793103448275862,1.1428570703448275
Bengaluru Rural,2000,3,13.28,77.55,0.0,0.141,-1.07,3.3870967741935485,0.9157557180645162
Bengaluru Rural,2000,4,13.28,77.55,31.329374998807907,0.141,-0.81,4.533333333333333,0.9053602656666667
Bengaluru Rural,2000,5,13.28,77.55,98.86440160870552,0.113,-0.71,5.483870967741935,0.9960924206451613
Bengaluru Rural,2000,6,13.28,77.55,55.79129506647587,-0.022,-0.64,4.1,0.7017651786833333
Bengaluru Rural,2000,7,13.28,77.55,53.82166613638401,0.077,-0.55,5.548387096774194,1.5948303687096774
Bengaluru Rural,2000,8,13.28,77.55,212.6055683195591,0.131,-0.51,3.838709677419355,1.62711539
Bengaluru Rural,2000,9,13.28,77.55,148.9171430617571,-0.096,-0.55,4.1,1.278711512
Bengaluru Rural,2000,10,13.28,77.55,305.0169608592987,-0.142,-0.63,4.806451612903226,1.5696261258064517
Bengaluru Rural,2000,11,13.28,77.55,19.000559449195862,-0.306,-0.75,4.266666666666667,1.6378827666666667
Bengaluru Rural,2000,12,13.28,77.55,18.001715421676636,-0.248,-0.74,4.806451612903226,1.1626311996774195
Bengaluru Rural,2001,1,13.28,77.55,0.0,-0.431,-0.68,2.5483870967741935,1.8043092477419354
Bengaluru Rural,2001,2,13.28,77.55,0.0,-0.016,-0.52,5.25,2.3275103500000003
Bengaluru Rural,2001,3,13.28,77.55,0.0,-0.01,-0.44,5.258064516129032,0.6080977735483871
Bengaluru Rural,2001,4,13.28,77.55,183.82521629333496,0.136,-0.34,4.533333333333333,0.6858787033333333
Bengaluru Rural,2001,5,13.28,77.55,13.574581861495972,0.137,-0.25,5.451612903225806,1.5366611332258064
Bengaluru Rural,2001,6,13.28,77.55,8.312103986740112,0.127,-0.12,4.033333333333333,0.8460881063833334
Bengaluru Rural,2001,7,13.28,77.55,56.6581956744194,-0.14,-0.08,4.258064516129032,1.4921871870967742
Bengaluru Rural,2001,8,13.28,77.55,81.11485357582569,-0.301,-0.13,5.419354838709677,1.397106648064516
Bengaluru Rural,2001,9,13.28,77.55,312.96313129365444,-0.223,-0.19,3.0,1.2181324733333334
Bengaluru Rural,2001,10,13.28,77.55,204.48599477112293,-0.451,-0.29,5.387096774193548,1.3723289300000001
Bengaluru Rural,2001,11,13.28,77.55,23.94696617126465,-0.245,-0.35,4.4,0.9614376696666667
Bengaluru Rural,2001,12,13.28,77.55,2.7252800464630127,-0.051,-0.31,6.580645161290323,1.7203842838709678
Bengaluru Rural,2002,1,13.28,77.55,3.63200306892395,-0.142,-0.15,4.258064516129032,1.6998524758064517
Bengaluru Rural,2002,2,13.28,77.55,0.0,-0.098,0.03,5.714285714285714,1.0814431442857144
Bengaluru Rural,2002,3,13.28,77.55,0.0,0.008,0.09,3.5483870967741935,1.3025143731387099
Bengaluru Rural,2002,4,13.28,77.55,7.255023404955864,-0.352,0.2,2.533333333333333,0.8904978936033333
Bengaluru Rural,2002,5,13.28,77.55,118.24821482598782,-0.329,0.43,5.903225806451613,2.409133551612903
Bengaluru Rural,2002,6,13.28,77.55,76.10592424869537,-0.189,0.65,3.566666666666667,1.8803833166666666
Bengaluru Rural,2002,7,13.28,77.55,10.425117582082748,-0.261,0.79,6.387096774193548,1.7221574980645162
Bengaluru Rural,2002,8,13.28,77.55,27.69573312997818,-0.208,0.86,5.67741935483871,1.4202360319354839
Bengaluru Rural,2002,9,13.28,77.55,22.463559418916702,0.286,1.01,4.433333333333334,0.7018471730000001
Bengaluru Rural,2002,10,13.28,77.55,91.96330046653748,0.405,1.21,4.129032258064516,0.8933860990322581
Bengaluru Rural,2002,11,13.28,77.55,12.685916617512703,0.096,1.31,3.566666666666667,2.25046865
Bengaluru Rural,2002,12,13.28,77.55,6.543290615081787,-0.158,1.14,3.7096774193548385,1.8575260422580646
Bengaluru Rural,2003,1,13.28,77.55,0.0,-0.239,0.92,5.354838709677419,0.8134987815870968
Bengaluru Rural,2003,2,13.28,77.55,0.0,0.017,0.63,4.178571428571429,0.7148255028571429
Bengaluru Rural,2003,3,13.28,77.55,11.987444877624512,-0.039,0.38,3.903225806451613,1.4626752464516128
Bengaluru Rural,2003,4,13.28,77.55,18.088303804397583,-0.099,-0.04,3.8666666666666667,1.1874197433333333
Bengaluru Rural,2003,5,13.28,77.55,7.1795830726623535,-0.164,-0.26,5.258064516129032,2.245336555483871
Bengaluru Rural,2003,6,13.28,77.55,67.5537870824337,0.139,-0.16,3.2666666666666666,1.65106069
Bengaluru Rural,2003,7,13.28,77.55,69.66907474398613,0.131,0.08,3.6129032258064515,0.9928557990322581
Bengaluru Rural,2003,8,13.28,77.55,101.71424442529678,0.108,0.21,3.870967741935484,0.6039936987096773
Bengaluru Rural,2003,9,13.28,77.55,63.87317045032978,-0.06,0.26,4.266666666666667,0.7902776976666667
Bengaluru Rural,2003,10,13.28,77.55,155.89633703231812,-0.243,0.29,5.419354838709677,1.2216482238709676
Bengaluru Rural,2003,11,13.28,77.55,0.4298776090145111,-0.159,0.35,4.3,0.49874167021000004
Bengaluru Rural,2003,12,13.28,77.55,0.0,0.189,0.35,4.258064516129032,1.8000867477419356
Bengaluru Rural,2004,1,13.28,77.55,0.0,0.044,0.37,4.709677419354839,2.246038609677419
Bengaluru Rural,2004,2,13.28,77.55,0.0,0.114,0.31,5.517241379310345,1.4791189124137931
Bengaluru Rural,2004,3,13.28,77.55,0.18623559176921844,0.077,0.23,5.064516129032258,2.1767354612903227
Bengaluru Rural,2004,4,13.28,77.55,14.405459478497505,-0.079,0.17,3.6,1.2874256193333333
Bengaluru Rural,2004,5,13.28,77.55,184.3087267279625,-0.565,0.17,3.838709677419355,1.4382904767741935
Bengaluru Rural,2004,6,13.28,77.55,9.774984046816826,-0.384,0.28,4.533333333333333,1.0188708323333333
Bengaluru Rural,2004,7,13.28,77.55,165.07191547751427,-0.301,0.47,2.6129032258064515,1.6112249593548387
Bengaluru Rural,2004,8,13.28,77.55,11.155482664704323,-0.133,0.64,6.612903225806452,1.2484562670967743
Bengaluru Rural,2004,9,13.28,77.55,138.40478552877903,-0.106,0.7,2.1,1.4384542359999999
Bengaluru Rural,2004,10,13.28,77.55,85.92977525293827,-0.004,0.67,4.32258064516129,1.54811694
Bengaluru Rural,2004,11,13.28,77.55,12.901038438081741,-0.153,0.66,3.8666666666666667,0.558687573
Bengaluru Rural,2004,12,13.28,77.55,0.0,-0.132,0.69,4.354838709677419,0.7194164974193549
Bengaluru Rural,2005,1,13.28,77.55,1.2242130041122437,-0.124,0.64,5.67741935483871,1.203385613832258
Bengaluru Rural,2005,2,13.28,77.55,4.6437788009643555,-0.56,0.58,6.821428571428571,1.5145378439285715
Bengaluru Rural,2005,3,13.28,77.55,0.18623559176921844,-0.433,0.45,4.290322580645161,1.7757296806451612
Bengaluru Rural,2005,4,13.28,77.55,69.29632392525673,0.084,0.43,4.966666666666667,2.6446991
Bengaluru Rural,2005,5,13.28,77.55,90.46128948032856,-0.033,0.29,4.548387096774194,1.8156324893548388
Bengaluru Rural,2005,6,13.28,77.55,71.26053409278393,-0.176,0.11,2.966666666666667,0.7345759723333334
Bengaluru Rural,2005,7,13.28,77.55,78.02663832902908,-0.384,-0.06,2.6451612903225805,1.0290815029032259
Bengaluru Rural,2005,8,13.28,77.55,140.68590389192104,-0.345,-0.14,3.6129032258064515,0.939736100967742
Bengaluru Rural,2005,9,13.28,77.55,119.85806456208229,-0.534,-0.11,5.8,1.522602815
Bengaluru Rural,2005,10,13.28,77.55,292.1750953197479,-0.436,-0.29,3.5483870967741935,1.0373357177419353
Bengaluru Rural,2005,11,13.28,77.55,86.89459812641144,-0.272,-0.57,5.7,1.0062126816666666
Bengaluru Rural,2005,12,13.28,77.55,3.645071029663086,-0.3,-0.84,3.7419354838709675,0.6440208229032258
Bengaluru Rural,2006,1,13.28,77.55,0.0,-0.135,-0.85,4.258064516129032,1.7294375064516128
Bengaluru Rural,2006,2,13.28,77.55,0.0,-0.306,-0.77,5.428571428571429,1.6995880442857143
Bengaluru Rural,2006,3,13.28,77.55,14.609753996133804,-0.226,-0.57,4.419354838709677,0.8061425020580646
Bengaluru Rural,2006,4,13.28,77.55,25.8379545211792,-0.015,-0.37,4.833333333333333,0.9840533986666666
Bengaluru Rural,2006,5,13.28,77.55,66.78078645467758,-0.208,-0.14,5.161290322580645,1.1181375867741936
Bengaluru Rural,2006,6,13.28,77.55,105.27945709228516,-0.059,-0.03,2.433333333333333,1.1171617263333333
Bengaluru Rural,2006,7,13.28,77.55,47.93432152271271,0.04,0.1,6.096774193548387,1.0984740158064517
Bengaluru Rural,2006,8,13.28,77.55,30.63368844985962,0.229,0.3,3.838709677419355,0.9450053216129032
Bengaluru Rural,2006,9,13.28,77.55,98.6594337373972,0.428,0.54,2.9,1.5086187580000001
Bengaluru Rural,2006,10,13.28,77.55,47.429419443011284,0.577,0.77,4.645161290322581,1.7489779667580645
Bengaluru Rural,2006,11,13.28,77.55,47.57901728153229,0.501,0.94,3.6333333333333333,1.1893461453333332
Bengaluru Rural,2006,12,13.28,77.55,0.0,0.172,0.94,3.2903225806451615,1.4631380310096773
Bengaluru Rural,2007,1,13.28,77.55,0.0,0.225,0.66,5.935483870967742,1.2701261521580645
Bengaluru Rural,2007,2,13.28,77.55,6.827550888061523,0.15,0.22,4.357142857142857,1.1186876339285714
Bengaluru Rural,2007,3,13.28,77.55,0.0,0.115,-0.12,5.645161290322581,1.321150566451613
Bengaluru Rural,2007,4,13.28,77.55,98.53776866197586,0.1,-0.32,5.133333333333334,0.8067391546666667
Bengaluru Rural,2007,5,13.28,77.55,86.59868705272675,0.27,-0.38,4.741935483870968,1.2340057027322582
Bengaluru Rural,2007,6,13.28,77.55,124.56640791893005,0.031,-0.47,3.1333333333333333,1.3529915246666666
Bengaluru Rural,2007,7,13.28,77.55,101.37554628401995,0.045,-0.56,4.193548387096774,1.3795319935483872
Bengaluru Rural,2007,8,13.28,77.55,152.98483827710152,0.237,-0.81,2.5483870967741935,0.8762567774193548
Bengaluru Rural,2007,9,13.28,77.55,188.74145986884832,0.235,-1.07,4.533333333333333,1.1761283893333332
Bengaluru Rural,2007,10,13.28,77.55,180.1332422196865,0.068,-1.34,5.419354838709677,1.2009301141935484
Bengaluru Rural,2007,11,13.28,77.55,18.233493328094482,-0.023,-1.5,5.533333333333333,1.588934237
Bengaluru Rural,2007,12,13.28,77.55,22.809577465057373,-0.227,-1.6,3.4838709677419355,2.0751771258064515
Bengaluru Rural,2008,1,13.28,77.55,0.0,0.115,-1.64,5.193548387096774,1.8184795248387096
Bengaluru Rural,2008,2,13.28,77.55,11.698314905166626,-0.072,-1.52,3.586206896551724,1.2379733358620688
Bengaluru Rural,2008,3,13.28,77.55,119.38978064060211,0.097,-1.29,2.870967741935484,1.8412203261290323
Bengaluru Rural,2008,4,13.28,77.55,6.498532205820084,-0.153,-1.01,4.966666666666667,0.8616907713333333
Bengaluru Rural,2008,5,13.28,77.55,86.20182354748249,0.179,-0.84,4.967741935483871,1.7237106374193547
Bengaluru Rural,2008,6,13.28,77.55,21.624460339546204,0.215,-0.61,4.666666666666667,0.953116955
Bengaluru Rural,2008,7,13.28,77.55,208.1418073773384,0.246,-0.37,2.3870967741935485,1.2312710548387096
Bengaluru Rural,2008,8,13.28,77.55,186.02034474164248,0.124,-0.23,2.3548387096774195,1.211697393548387
Bengaluru Rural,2008,9,13.28,77.55,165.33179639279842,0.086,-0.24,4.833333333333333,1.4465834003333333
Bengaluru Rural,2008,10,13.28,77.55,152.4343856573105,0.029,-0.35,3.3225806451612905,1.3736839277419355
Bengaluru Rural,2008,11,13.28,77.55,41.72193229198456,-0.128,-0.55,5.033333333333333,1.2276514546666666
Bengaluru Rural,2008,12,13.28,77.55,6.836781084537506,-0.053,-0.73,5.870967741935484,0.8991352851612903
Bengaluru Rural,2009,1,13.28,77.55,0.0,0.031,-0.85,5.258064516129032,1.3644628538709678
Bengaluru Rural,2009,2,13.28,77.55,0.0,0.163,-0.79,5.178571428571429,0.9907292532142857
Bengaluru Rural,2009,3,13.28,77.55,15.86364708840847,0.1,-0.61,6.096774193548387,1.1326078929032257
Bengaluru Rural,2009,4,13.28,77.55,30.390679597854614,0.126,-0.33,3.9,2.2441025066666667
Bengaluru Rural,2009,5,13.28,77.55,92.84699593484402,0.257,0.01,7.225806451612903,1.0808286461290324
Bengaluru Rural,2009,6,13.28,77.55,100.51674464344978,0.1,0.28,5.866666666666666,1.4584701413333332
Bengaluru Rural,2009,7,13.28,77.55,31.532092332839966,-0.192,0.45,3.838709677419355,0.6150665787096774
Bengaluru Rural,2009,8,13.28,77.55,94.81117224693298,-0.104,0.58,2.935483870967742,1.12875141
Bengaluru Rural,2009,9,13.28,77.55,220.05202843248844,-0.103,0.71,4.033333333333333,1.6812911126666668
Bengaluru Rural,2009,10,13.28,77.55,30.931229829788208,-0.013,1.01,5.225806451612903,0.9675306593548387
Bengaluru Rural,2009,11,13.28,77.55,60.315128684043884,-0.067,1.36,3.7666666666666666,1.78102768
Bengaluru Rural,2009,12,13.28,77.55,11.781647562980652,0.16,1.56,5.096774193548387,1.2578152232258064
Bengaluru Rural,2010,1,13.28,77.55,0.0,0.294,1.5,4.967741935483871,1.289910690967742
Bengaluru Rural,2010,2,13.28,77.55,0.0,0.023,1.22,7.107142857142857,1.3009368542857143
Bengaluru Rural,2010,3,13.28,77.55,14.521991729736328,0.458,0.84,2.4516129032258065,1.229541595483871
Bengaluru Rural,2010,4,13.28,77.55,60.43669620156288,0.37,0.35,4.3,0.970552031
Bengaluru Rural,2010,5,13.28,77.55,135.90133230388165,-0.029,-0.17,4.032258064516129,1.3091519658064517
Bengaluru Rural,2010,6,13.28,77.55,159.84095752239227,-0.14,-0.66,1.7666666666666666,1.285590429
Bengaluru Rural,2010,7,13.28,77.55,137.8902080208063,-0.001,-1.05,2.4193548387096775,1.663601914516129
Bengaluru Rural,2010,8,13.28,77.55,155.89878187328577,-0.061,-1.35,2.967741935483871,0.747917844516129
Bengaluru Rural,2010,9,13.28,77.55,72.50154927372932,-0.267,-1.56,2.2,0.8091414173333332
Bengaluru Rural,2010,10,13.28,77.55,44.54972042888403,-0.437,-1.64,5.032258064516129,1.3724983983870966
Bengaluru Rural,2010,11,13.28,77.55,166.11882308125496,-0.495,-1.64,4.433333333333334,0.7180750344066666
Bengaluru Rural,2010,12,13.28,77.55,12.554594278335571,-0.212,-1.54,5.129032258064516,0.9818622567741935
Bengaluru Rural,2011,1,13.28,77.55,0.0,0.191,-1.31,5.967741935483871,1.5956191370967743
Bengaluru Rural,2011,2,13.28,77.55,31.240748405456543,0.241,-1.04,5.678571428571429,0.5124724357571429
Bengaluru Rural,2011,3,13.28,77.55,0.2601263150572777,0.367,-0.8,4.645161290322581,1.117857366129032
Bengaluru Rural,2011,4,13.28,77.55,178.8491921275854,0.154,-0.62,5.866666666666666,0.9413861176666667
Bengaluru Rural,2011,5,13.28,77.55,156.12101089954376,-0.089,-0.46,6.129032258064516,1.5436429977419355
Bengaluru Rural,2011,6,13.28,77.55,65.72145000100136,0.055,-0.37,3.7333333333333334,0.6791252076666666
Bengaluru Rural,2011,7,13.28,77.55,100.06155061721802,0.223,-0.43,3.7096774193548385,1.0109919648387098
Bengaluru Rural,2011,8,13.28,77.55,241.4797913134098,0.344,-0.58,2.774193548387097,1.011544473516129
Bengaluru Rural,2011,9,13.28,77.55,117.4531412422657,0.202,-0.79,3.7,0.9066917783333334
Bengaluru Rural,2011,10,13.28,77.55,153.4904903769493,0.356,-0.96,4.129032258064516,1.8293501125806453
Bengaluru Rural,2011,11,13.28,77.55,50.47863608598709,0.336,-1.02,4.033333333333333,1.4278005003333334
Bengaluru Rural,2011,12,13.28,77.55,10.915668725967407,-0.128,-0.92,4.483870967741935,1.388414425483871
Bengaluru Rural,2012,1,13.28,77.55,0.0,0.046,-0.72,5.774193548387097,1.0838557522580645
Bengaluru Rural,2012,2,13.28,77.55,0.0,-0.078,-0.57,4.068965517241379,1.9624444827586207
Bengaluru Rural,2012,3,13.28,77.55,5.823160648345947,0.026,-0.46,5.161290322580645,2.275805190322581
Bengaluru Rural,2012,4,13.28,77.55,83.87481173872948,-0.271,-0.36,4.733333333333333,1.392764723
Bengaluru Rural,2012,5,13.28,77.55,39.073288798332214,-0.37,-0.17,5.838709677419355,0.508314344516129
Bengaluru Rural,2012,6,13.28,77.55,7.20101872086525,0.0,0.06,3.933333333333333,1.5851710730000002
Bengaluru Rural,2012,7,13.28,77.55,71.85101352632046,0.546,0.3,3.2580645161290325,1.0006735025806452
Bengaluru Rural,2012,8,13.28,77.55,165.61016131937504,0.652,0.41,3.3548387096774195,1.4237936377419356
Bengaluru Rural,2012,9,13.28,77.55,52.23564342409372,0.453,0.41,4.366666666666666,1.1895103533333333
Bengaluru Rural,2012,10,13.28,77.55,63.0715686827898,0.11,0.31,3.064516129032258,1.05932045
Bengaluru Rural,2012,11,13.28,77.55,102.10337567329407,-0.099,0.13,4.6,0.7542804866666667
Bengaluru Rural,2012,12,13.28,77.55,21.404871881008148,0.267,-0.1,2.4516129032258065,0.8817284803225806
Bengaluru Rural,2013,1,13.28,77.55,0.0,-0.065,-0.29,6.064516129032258,1.989185853870968
Bengaluru Rural,2013,2,13.28,77.55,6.83570522069931,0.189,-0.29,3.392857142857143,1.6343154739285715
Bengaluru Rural,2013,3,13.28,77.55,7.224067687988281,0.083,-0.21,5.225806451612903,1.208878878064516
Bengaluru Rural,2013,4,13.28,77.55,12.527790784835815,-0.297,-0.19,5.133333333333334,0.9100850366666666
Bengaluru Rural,2013,5,13.28,77.55,119.49781036376953,-0.506,-0.27,3.935483870967742,1.196817595483871
Bengaluru Rural,2013,6,13.28,77.55,51.55081979930401,-0.497,-0.34,4.366666666666666,1.2253081406666666
Bengaluru Rural,2013,7,13.28,77.55,85.20765474438667,-0.181,-0.35,3.5806451612903225,0.8870305335483871
Bengaluru Rural,2013,8,13.28,77.55,93.86958826333284,-0.194,-0.28,5.806451612903226,0.912353013548387
Bengaluru Rural,2013,9,13.28,77.55,233.14708134531975,-0.31,-0.21,3.7666666666666666,1.5937026506666667
Bengaluru Rural,2013,10,13.28,77.55,71.95214764028788,-0.168,-0.13,5.161290322580645,0.8202488128741936
Bengaluru Rural,2013,11,13.28,77.55,90.45209926366806,0.199,-0.1,3.2,0.6853039573333334
Bengaluru Rural,2013,12,13.28,77.55,8.724287033081055,0.141,-0.15,3.870967741935484,1.0410569158064515
